37.5705719,100,,37.5705719,100
37.62569809,100,,37.62569809,100
37.67926788,100,,37.67926788,100
37.7325592,100,,37.7325592,100
37.7871933,0,,37.7871933,0
37.84363174,0,,37.84363174,0
37.90153503,0,,37.90153503,0
37.96057892,0,,37.96057892,0
38.02093887,0,,38.02093887,0
38.08329773,0,,38.08329773,0
38.1484108,0,,38.1484108,0
38.21692276,0,,38.21692276,0
38.28933334,0,,38.28933334,0
38.36597061,0,,38.36597061,0
38.44684219,0,,38.44684219,0
38.53136826,0,,38.53136826,0
38.61701584,0,,38.61701584,0
38.70219421,100,,38.70219421,100
38.78755569,100,,38.78755569,100
38.87662125,0,,38.87662125,0
38.97319031,0,,38.97319031,0
39.07629776,0,,39.07629776,0
39.18119049,0,,39.18119049,0
39.2851944,100,,39.2851944,100
39.38931274,100,,39.38931274,100
39.49897003,0,,39.49897003,0
39.61902618,0,,39.61902618,0
39.73918915,100,,39.73918915,100
39.85505676,100,,39.85505676,100
39.96989059,100,,39.96989059,100
40.07842255,100,,40.07842255,100
40.17642593,100,,40.17642593,100
40.270504,100,,40.270504,100
40.36854553,0,,40.36854553,0
40.47184753,0,,40.47184753,0
40.57649994,0,,40.57649994,0
40.68003464,100,,40.68003464,100
40.78347015,100,,40.78347015,100
40.88447571,100,,40.88447571,100
40.97888184,100,,40.97888184,100
41.06491852,100,,41.06491852,100
41.14502335,100,,41.14502335,100
41.22566605,0,,41.22566605,0
41.31129456,0,,41.31129456,0
41.40167236,0,,41.40167236,0
41.49614716,0,,41.49614716,0
41.59347153,0,,41.59347153,0
41.69178009,0,,41.69178009,0
41.78959274,100,,41.78959274,100
41.8869133,100,,41.8869133,100
41.9838829,100,,41.9838829,100
42.0785408,100,,42.0785408,100
42.16889191,100,,42.16889191,100
42.25930023,100,,42.25930023,100
42.35595322,0,,42.35595322,0
42.46039963,0,,42.46039963,0
42.57242966,0,,42.57242966,0
42.69185638,0,,42.69185638,0
42.81584549,0,,42.81584549,0
42.93901443,100,,42.93901443,100
43.06059647,100,,43.06059647,100
43.18090057,100,,43.18090057,100
43.29479218,100,,43.29479218,100
43.39942169,100,,43.39942169,100
43.50182724,100,,43.50182724,100
43.61037064,0,,43.61037064,0
43.72755051,0,,43.72755051,0
43.85153961,0,,43.85153961,0
43.97751999,0,,43.97751999,0
44.10307693,100,,44.10307693,100
44.22710037,100,,44.22710037,100
44.3440361,100,,44.3440361,100
44.45035934,100,,44.45035934,100
